pct_played_prior,catalog_size_at_play_date,interaction_pct_x_catalog,pct_played_recent_180,played,play_date_iso,song_title
43.37,176,7633.1200,0.00,0,2007-11-07,Matamoros Banks
93.55,151,14126.0500,93.55,1,2005-06-22,The Hitter
35.26,139,4901.1400,12.50,0,2002-10-16,Backstreets
7.17,151,1082.6700,10.00,0,2005-05-03,Incident on 57th Street
0.00,112,0.0000,0.00,1,1992-05-06,Better Days
96.25,76,7315.0000,77.78,1,1984-07-09,The Promised Land
10.45,233,2434.8500,0.00,0,2016-03-22,Kingdom of Days
38.41,124,4762.8400,10.20,0,1999-08-02,Atlantic City
41.55,139,5775.4500,26.79,0,2003-08-02,Jungleland
4.31,139,599.0900,0.00,0,2003-09-25,Walk Like a Man
57.51,76,4370.7600,5.45,0,1985-04-10,Backstreets
12.37,190,2350.3000,5.56,0,2009-06-05,For You
76.40,233,17801.2000,85.00,1,2014-04-06,Born to Run
3.47,88,305.3600,0.00,0,1988-09-05,Wild Billy’s Circus Story
0.77,222,170.9400,0.00,0,2013-06-03,Cautious Man
40.72,88,3583.3600,0.00,0,1988-04-20,Independence Day
89.80,233,20923.4000,60.00,0,2014-01-14,Wrecking Ball
48.65,233,11335.4500,57.14,1,2016-01-29,Dancing in the Dark
73.48,34,2498.3200,80.00,1,1978-05-29,Rosalita (Come Out Tonight)
26.92,211,5680.1200,0.00,0,2010-05-22,Into the Fire
68.29,222,15160.3800,60.71,0,2012-11-03,We Are Alive
96.31,34,3274.5400,98.53,1,1978-09-16,Born to Run
64.43,176,11339.6800,95.45,1,2008-05-25,Badlands
4.03,151,608.5300,2.13,1,2005-08-01,Walk Like a Man
69.40,124,8605.6000,66.67,1,1999-05-02,The Promised Land
3.21,222,712.6200,0.00,0,2013-09-14,I Wanna Marry You
8.77,112,982.2400,8.77,0,1992-10-30,Book of Dreams
16.64,190,3161.6000,3.12,0,2009-05-23,Sherry Darling
0.75,176,132.0000,0.00,0,2008-06-29,All or Nothin’ at All
62.25,124,7719.0000,76.92,1,1999-06-26,Hungry Heart
0.16,222,35.5200,0.00,0,2013-03-14,Let’s Be Friends (Skin to Skin)
36.11,190,6860.9000,40.68,1,2009-11-20,Tenth Avenue Freeze‐Out
97.26,54,5252.0400,100.00,1,1981-06-02,Badlands
48.40,211,10212.4000,0.00,0,2010-09-11,Last to Die
10.89,112,1219.6800,0.00,0,1992-09-03,Nebraska
51.47,222,11426.3400,51.85,1,2013-05-31,Born in the U.S.A.
18.09,176,3183.8400,0.00,0,2008-05-07,Further On (up the Road)
97.62,76,7419.1200,98.53,1,1984-11-19,Out in the Street
22.19,222,4926.1800,14.81,0,2013-05-14,Racing in the Street
0.00,139,0.0000,0.00,0,2003-04-30,Let’s Be Friends (Skin to Skin)
99.03,88,8714.6400,100.00,1,1988-05-19,Glory Days
92.73,112,10385.7600,92.73,1,1992-10-22,Lucky Town
64.80,76,4924.8000,36.96,1,1984-09-21,Racing in the Street
28.02,124,3474.4800,0.00,0,1999-02-26,Sherry Darling
36.36,76,2763.3600,36.36,1,1984-07-13,Nebraska
4.17,176,733.9200,0.00,0,2008-06-14,Paradise
66.67,112,7467.0400,66.67,1,1992-06-05,57 Channels (and Nothin’ On)
1.99,124,246.7600,0.00,0,2000-06-03,State Trooper
29.87,190,5675.3000,0.00,0,2009-04-03,Two Hearts
0.00,139,0.0000,0.00,0,2002-07-25,Let’s Be Friends (Skin to Skin)
52.08,124,6457.9200,81.48,1,1999-08-11,Prove It All Night
0.51,112,57.1200,0.00,0,1993-05-11,Cautious Man
32.73,34,1112.8200,7.89,1,1978-10-01,Kitty’s Back
67.60,124,8382.4000,0.00,0,1996-10-27,Hungry Heart
3.64,139,505.9600,0.00,0,2004-04-25,I Wanna Marry You
96.10,112,10763.2000,100.00,1,1993-05-09,Glory Days
52.65,139,7318.3500,2.33,1,2003-05-17,Hungry Heart
5.85,112,655.2000,0.00,0,1993-03-23,Open All Night
72.92,34,2479.2800,100.00,1,1978-06-16,Backstreets
1.53,222,339.6600,0.00,0,2012-11-01,Good Eye
27.26,222,6051.7200,0.00,0,2013-05-28,Mary’s Place
90.91,222,20182.0200,90.91,1,2012-05-30,Wrecking Ball
0.00,222,0.0000,0.00,0,2012-04-24,Shenandoah
1.30,176,228.8000,0.00,0,2008-08-18,When You’re Alone
97.73,112,10945.7600,100.00,1,1993-04-15,Roll of the Dice
3.71,233,864.4300,0.00,0,2016-03-19,Meeting Across the River
20.97,124,2600.2800,1.54,0,1999-10-18,Growin’ Up
15.20,139,2112.8000,4.00,1,2002-09-25,The Ties That Bind
49.05,34,1667.7000,36.21,1,1978-08-30,"4th of July, Asbury Park (Sandy)"
78.43,24,1882.3200,97.96,1,1976-04-30,Jungleland
68.03,24,1632.7200,90.91,1,1976-08-01,Rosalita (Come Out Tonight)
86.67,124,10747.0800,100.00,1,1996-09-18,Dry Lightning
14.06,233,3275.9800,0.00,0,2016-02-27,Frankie Fell in Love
2.37,233,552.2100,0.00,0,2016-03-17,Walk Like a Man
1.37,88,120.5600,0.00,0,1988-07-30,Mary Queen of Arkansas
13.15,176,2314.4000,7.69,1,2007-10-18,Tougher Than the Rest
23.38,190,4442.2000,7.14,0,2009-04-16,She’s the One
13.03,124,1615.7200,0.00,0,1999-10-21,It’s Hard to Be a Saint in the City
13.89,16,222.2400,25.81,0,1974-03-16,The E Street Shuffle
66.51,54,3591.5400,31.82,0,1981-09-14,Tenth Avenue Freeze‐Out
0.89,139,123.7100,0.00,0,2004-10-05,Book of Dreams
66.10,222,14674.2000,37.04,1,2013-05-11,The Promised Land
20.32,151,3068.3200,4.35,0,2005-07-31,Galveston Bay
42.64,222,9466.0800,11.11,0,2013-05-16,Darkness on the Edge of Town
24.69,211,5209.5900,0.00,1,2010-05-22,Working on the Highway
7.87,124,975.8800,0.00,0,1995-12-06,I Wish I Were Blind
15.11,233,3520.6300,0.00,0,2014-01-26,Jesus Was an Only Son
44.32,233,10326.5600,42.42,1,2016-04-07,Bobby Jean
97.95,76,7444.2000,100.00,1,1985-03-31,Out in the Street
2.09,151,315.5900,0.00,0,2005-04-04,Real Man
53.35,139,7415.6500,54.55,1,2002-08-10,Glory Days
12.94,139,1798.6600,0.00,0,2004-10-08,Night
61.27,112,6862.2400,32.35,1,1993-04-07,The River
0.29,164,47.5600,0.00,0,2006-10-04,Cross My Heart
88.64,176,15600.6400,92.86,1,2007-12-19,Radio Nowhere
0.95,176,167.2000,0.00,0,2007-12-17,Mary Queen of Arkansas
64.62,24,1550.8800,100.00,1,1976-03-26,Rosalita (Come Out Tonight)
75.27,222,16709.9400,88.89,1,2012-07-23,Born to Run
89.22,139,12401.5800,90.70,1,2003-06-17,The Rising
0.00,233,0.0000,0.00,0,2014-04-15,Someday (We’ll Be Together)
50.92,54,2749.6800,85.11,1,1980-12-29,Factory
12.35,176,2173.6000,2.50,0,2008-06-21,Factory
2.89,233,673.3700,0.00,0,2014-04-15,Drive All Night
19.70,176,3467.2000,15.56,0,2008-07-04,Adam Raised a Cain
5.55,222,1232.1000,0.00,0,2013-02-08,The Fuse
19.12,233,4454.9600,18.75,0,2014-02-15,Pay Me My Money Down
81.18,151,12258.1800,12.50,0,2005-04-10,Born to Run
46.45,139,6456.5500,53.85,1,2003-10-04,Rosalita (Come Out Tonight)
16.92,164,2774.8800,0.00,0,2006-06-19,Spare Parts
0.00,176,0.0000,0.00,0,2007-11-18,You’ll Be Comin’ Down
65.62,76,4987.1200,28.30,1,1985-10-02,Darkness on the Edge of Town
4.86,211,1025.4600,0.00,0,2010-09-11,Jackson Cage
2.13,124,264.1200,11.94,1,1999-09-27,Meeting Across the River
96.16,76,7308.1600,77.78,1,1984-07-09,Born to Run
46.90,112,5252.8000,0.00,0,1992-09-28,Spare Parts
23.50,76,1786.0000,1.72,0,1984-10-29,Stolen Car
32.29,16,516.6400,57.14,1,1974-06-22,Rosalita (Come Out Tonight)
4.18,190,794.2000,9.68,1,2009-05-21,I’m Goin’ Down
9.16,233,2134.2800,0.00,0,2016-02-21,Countin’ On a Miracle
18.69,233,4354.7700,0.00,0,2014-05-13,Gypsy Biker
52.53,139,7301.6700,0.00,0,2002-08-29,If I Should Fall Behind
89.58,176,15766.0800,95.56,1,2008-03-06,Livin’ in the Future
67.55,233,15739.1500,80.00,1,2014-02-12,Badlands
61.24,16,979.8400,73.53,1,1974-11-30,Spirit in the Night
83.58,139,11617.6200,84.09,1,2003-03-07,Mary’s Place
18.30,233,4263.9000,0.00,1,2014-02-26,You Can Look (but You Better Not Touch)
50.00,54,2700.0000,50.00,1,1980-10-03,Cadillac Ranch
12.58,176,2214.0800,0.00,0,2008-03-17,Factory
67.41,124,8358.8400,96.77,1,1999-09-03,Badlands
11.96,88,1052.4800,0.00,0,1988-07-12,Jackson Cage
95.97,24,2303.2800,100.00,1,1977-02-19,Born to Run
83.85,24,2012.4000,92.86,1,1977-03-10,Tenth Avenue Freeze‐Out
74.85,151,11302.3500,0.00,1,2005-05-03,Empty Sky
9.09,16,145.4400,9.09,1,1973-02-26,For You
97.01,112,10865.1200,100.00,1,1992-11-18,Better Days
0.00,76,0.0000,0.00,1,1984-07-01,Nebraska
7.93,151,1197.4300,50.00,1,2005-04-28,Further On (up the Road)
5.56,233,1295.4800,0.00,0,2016-03-22,Leah
11.61,233,2705.1300,0.00,0,2016-03-22,Jacob’s Ladder
38.60,124,4786.4000,0.00,1,2000-04-30,Dancing in the Dark
65.53,176,11533.2800,88.00,1,2007-11-12,The Promised Land
63.94,24,1534.5600,96.97,1,1975-12-28,Rosalita (Come Out Tonight)
10.84,233,2525.7200,0.00,0,2016-02-21,Kingdom of Days
0.00,222,0.0000,0.00,0,2013-07-24,Candy’s Boy
73.10,124,9064.4000,100.00,1,2000-04-03,Thunder Road
12.06,233,2809.9800,0.00,0,2014-05-22,John Henry
55.56,139,7722.8400,20.00,0,2004-11-01,Darkness on the Edge of Town
85.13,124,10556.1200,90.32,1,2000-04-25,The Ghost of Tom Joad
16.08,112,1800.9600,0.00,0,1993-05-14,Ain’t Got You
83.20,88,7321.6000,12.12,0,1988-09-10,Badlands
61.69,76,4688.4400,28.57,1,1985-04-11,Ramrod
64.68,112,7244.1600,59.38,0,1992-08-17,The River
97.59,76,7416.8400,96.15,1,1985-09-13,Out in the Street
76.85,112,8607.2000,62.50,1,1992-06-25,Brilliant Disguise
67.14,176,11816.6400,90.32,1,2008-08-30,The Promised Land
73.32,176,12904.3200,92.00,1,2008-04-25,The Rising
76.29,233,17775.5700,81.25,1,2014-02-15,Born to Run
37.61,164,6168.0400,31.43,1,2006-10-01,If I Should Fall Behind
0.43,124,53.3200,0.00,0,1995-12-12,When You’re Alone
0.46,233,107.1800,0.00,0,2016-01-19,Spanish Eyes
83.71,34,2846.1400,66.67,1,1978-05-26,Tenth Avenue Freeze‐Out
8.21,151,1239.7100,16.07,1,2005-10-09,Two Faces
44.57,176,7844.3200,24.44,1,2008-03-06,Waitin’ on a Sunny Day
10.58,16,169.2800,5.00,0,1974-08-13,Mary Queen of Arkansas
19.49,124,2416.7600,37.84,1,1997-05-22,No Surrender
17.24,112,1930.8800,0.00,0,1992-07-13,It’s Hard to Be a Saint in the City
88.30,233,20573.9000,56.00,1,2014-04-17,Death to My Hometown
21.18,176,3727.6800,0.00,0,2007-10-29,Countin’ On a Miracle
98.99,76,7523.2400,100.00,1,1985-03-24,Glory Days
44.19,112,4949.2800,0.00,0,1993-05-28,Tenth Avenue Freeze‐Out
45.64,164,7484.9600,0.00,0,2006-06-25,Prove It All Night
24.43,176,4299.6800,9.52,1,2008-06-25,Racing in the Street
95.58,124,11851.9200,0.00,0,1995-04-05,Roll of the Dice
59.98,176,10556.4800,0.00,0,2008-05-13,Born in the U.S.A.
91.01,176,16017.7600,93.18,1,2008-06-29,Radio Nowhere
18.03,233,4200.9900,0.00,1,2016-01-16,You Can Look (but You Better Not Touch)
52.30,24,1255.2000,48.08,0,1977-03-24,"4th of July, Asbury Park (Sandy)"
67.46,233,15718.1800,46.67,1,2016-02-21,Badlands
82.32,54,4445.2800,97.01,1,1981-02-22,Rosalita (Come Out Tonight)
52.36,88,4607.6800,0.00,0,1988-06-15,Darlington County
76.47,190,14529.3000,76.47,1,2009-06-02,Kingdom of Days
89.19,112,9989.2800,0.00,0,1994-06-18,Human Touch
78.21,54,4223.3400,91.04,1,1981-04-14,Hungry Heart
69.44,112,7777.2800,64.71,1,1993-05-11,Bobby Jean
62.50,164,10250.0000,62.50,1,2006-05-21,Erie Canal
14.85,139,2064.1500,2.33,0,2003-05-26,Tougher Than the Rest
15.92,222,3534.2400,0.00,0,2012-05-02,Sherry Darling
84.04,76,6387.0400,87.84,0,1985-01-24,Atlantic City
81.25,76,6175.0000,0.00,0,1984-06-28,You Can Look (but You Better Not Touch)
17.50,124,2170.0000,14.71,1,1997-05-06,Nebraska
49.72,233,11584.7600,94.44,1,2016-04-18,Dancing in the Dark
11.06,190,2101.4000,0.00,0,2009-08-25,Souls of the Departed
39.87,222,8851.1400,48.78,1,2013-09-18,The River
4.97,139,690.8300,0.00,0,2002-08-05,Used Cars
71.96,54,3885.8400,86.36,0,1981-04-29,Tenth Avenue Freeze‐Out
0.92,190,174.8000,0.00,0,2009-06-02,Book of Dreams
42.39,139,5892.2100,0.00,0,2003-10-03,If I Should Fall Behind
59.18,112,6628.1600,0.00,0,1993-03-31,I’m on Fire
72.02,139,10010.7800,65.22,1,2003-06-25,Thunder Road
67.50,222,14985.0000,57.14,1,2012-03-28,The Promised Land
0.41,222,91.0200,0.00,0,2012-04-17,The Long Goodbye
89.16,54,4814.6400,95.38,1,1981-05-02,Darkness on the Edge of Town
4.15,88,365.2000,0.00,0,1988-07-17,The E Street Shuffle
58.70,176,10331.2000,5.17,0,2008-08-15,Born in the U.S.A.
19.10,76,1451.6000,0.00,0,1984-09-04,I Wanna Marry You
68.12,88,5994.5600,0.00,0,1988-03-20,The River
9.26,176,1629.7600,24.00,0,2007-11-12,Tunnel of Love
64.91,76,4933.1600,36.36,1,1984-08-05,Tenth Avenue Freeze‐Out
78.57,233,18306.8100,78.57,0,2014-02-22,Heaven’s Wall
0.00,222,0.0000,0.00,0,2013-05-11,It’s a Shame
68.87,76,5234.1200,42.11,1,1985-06-05,The River
4.24,190,805.6000,0.00,0,2009-04-22,Blinded by the Light
81.58,24,1957.9200,72.22,1,1976-08-05,She’s the One
7.69,222,1707.1800,0.00,0,2013-05-04,Tunnel of Love
38.90,139,5407.1000,0.00,0,2003-05-10,Cover Me
79.09,24,1898.1600,78.12,1,1976-07-04,Tenth Avenue Freeze‐Out
47.45,139,6595.5500,0.00,0,2002-10-18,Rosalita (Come Out Tonight)
27.66,222,6140.5200,7.32,0,2012-06-21,Two Hearts
34.84,176,6131.8400,18.37,1,2008-04-22,Tenth Avenue Freeze‐Out
27.83,233,6484.3900,0.00,0,2016-02-25,Long Walk Home
69.05,112,7733.6000,69.05,1,1992-09-22,If I Should Fall Behind
17.45,176,3071.2000,0.00,1,2008-03-24,Sherry Darling
82.07,24,1969.6800,92.86,1,1977-02-13,Jungleland
48.72,88,4287.3600,54.29,1,1988-05-06,Ain’t Got You
78.73,34,2676.8200,98.84,1,1978-11-16,Rosalita (Come Out Tonight)
49.20,124,6100.8000,9.52,0,1999-04-26,Cadillac Ranch
6.02,222,1336.4400,0.00,0,2012-07-09,The Fuse
97.11,76,7380.3600,100.00,1,1985-01-13,The Promised Land
64.59,76,4908.8400,53.12,1,1984-08-25,Backstreets
28.46,124,3529.0400,3.33,1,2000-05-27,Lucky Town
21.70,176,3819.2000,0.00,0,2007-10-29,Sinaloa Cowboys
33.69,139,4682.9100,25.00,1,2002-08-27,Ramrod
28.71,190,5454.9000,0.00,0,2009-05-03,John Henry
33.63,124,4170.1200,7.14,0,1999-05-23,Spirit in the Night
90.38,124,11207.1200,96.67,1,1996-11-26,Sinaloa Cowboys
2.31,233,538.2300,0.00,0,2014-02-12,Your Own Worst Enemy
39.43,139,5480.7700,67.86,1,2002-12-17,Dancing in the Dark
27.39,233,6381.8700,90.91,1,2016-04-07,Two Hearts
39.46,176,6944.9600,0.00,0,2008-06-14,John Henry
13.14,164,2154.9600,0.00,1,2006-10-07,Factory
8.33,139,1157.8700,0.00,0,2003-04-18,The Big Muddy
4.24,76,322.2400,2.70,0,1985-06-12,My Father’s House
91.43,151,13805.9300,94.64,1,2005-11-11,Long Time Comin’
75.15,34,2555.1000,100.00,1,1978-07-05,Rosalita (Come Out Tonight)
3.67,222,814.7400,0.00,0,2013-09-14,Gloria’s Eyes
92.80,76,7052.8000,82.35,0,1985-08-05,Prove It All Night
4.62,164,757.6800,0.00,0,2006-02-08,Streets of Fire
27.43,139,3812.7700,0.00,0,2004-10-08,Dry Lightning
95.42,54,5152.6800,97.30,1,1980-12-06,The Promised Land
90.48,112,10133.7600,90.48,1,1992-07-26,Man’s Job
54.55,176,9600.8000,0.00,0,2008-02-28,Jacob’s Ladder
11.45,222,2541.9000,0.00,0,2013-03-30,Spare Parts
1.32,222,293.0400,0.00,1,2013-07-05,One Way Street
25.73,124,3190.5200,7.69,0,1999-11-06,Sherry Darling
60.00,124,7440.0000,90.70,1,1996-02-28,Darkness on the Edge of Town
80.95,190,15380.5000,66.67,1,2009-07-16,Radio Nowhere
63.11,124,7825.6400,50.00,1,1997-05-26,Bobby Jean
17.36,139,2413.0400,27.91,0,2002-11-16,No Surrender
96.38,76,7324.8800,88.89,1,1984-07-26,Badlands
86.21,139,11983.1900,89.29,1,2002-12-17,You’re Missing
19.77,124,2451.4800,7.58,0,1999-11-09,She’s the One
8.55,151,1291.0500,8.93,0,2005-11-13,Does This Bus Stop at 82nd Street?
4.98,76,378.4800,0.00,0,1985-01-27,Blinded by the Light
9.27,233,2159.9100,0.00,0,2016-03-24,Further On (up the Road)
42.37,176,7457.1200,79.17,0,2008-10-04,Mary’s Place
61.39,54,3315.0600,45.45,1,1981-05-30,The Ties That Bind
0.00,233,0.0000,0.00,0,2014-04-19,Breakaway
75.12,54,4056.4800,56.06,0,1981-05-30,Racing in the Street
68.34,88,6013.9200,0.00,0,1988-05-13,Jungleland
73.58,88,6475.0400,0.00,1,1988-06-15,Bobby Jean
95.77,34,3256.1800,95.77,1,1978-09-20,Prove It All Night
62.50,76,4750.0000,62.50,1,1984-11-12,Cover Me
11.39,76,865.6400,0.00,0,1984-11-02,Drive All Night
97.33,76,7397.0800,100.00,1,1985-06-08,Badlands
2.44,76,185.4400,2.44,1,1984-09-12,State Trooper
100.00,76,7600.0000,100.00,1,1984-08-05,Dancing in the Dark
34.96,190,6642.4000,25.40,0,2009-10-09,Jungleland
96.59,34,3284.0600,98.86,1,1978-11-18,Born to Run
12.21,222,2710.6200,3.77,0,2012-10-18,Point Blank
85.51,34,2907.3400,97.56,1,1978-12-28,Jungleland
72.13,24,1731.1200,94.29,1,1977-02-26,Rosalita (Come Out Tonight)
25.16,233,5862.2800,21.43,1,2014-04-24,Atlantic City
23.03,139,3201.1700,0.00,0,2002-12-13,57 Channels (and Nothin’ On)
1.77,124,219.4800,0.00,0,1999-04-11,Something in the Night
17.21,164,2822.4400,2.33,1,2006-10-19,All the Way Home
25.42,176,4473.9200,17.86,0,2008-07-31,Working on the Highway
1.16,124,143.8400,0.00,0,1995-07-22,Mary Queen of Arkansas
92.79,54,5010.6600,91.94,1,1981-07-05,Ramrod
13.10,190,2489.0000,10.00,1,2009-04-03,Night
32.26,124,4000.2400,5.80,0,1999-09-30,Lucky Town
97.14,76,7382.6400,97.14,1,1984-08-29,Glory Days
93.75,164,15375.0000,97.73,1,2006-10-24,Pay Me My Money Down
19.46,112,2179.5200,0.00,0,1992-05-21,I’m a Rocker
87.50,88,7700.0000,97.22,1,1988-05-09,All That Heaven Will Allow
0.00,233,0.0000,0.00,0,2015-11-18,Eyes on the Prize
0.00,16,0.0000,0.00,1,1973-02-02,Growin’ Up
23.29,124,2887.9600,0.00,0,2000-06-15,Souls of the Departed
66.67,164,10933.8800,66.67,1,2006-05-20,Jesse James
87.50,76,6650.0000,87.50,1,1984-09-24,Atlantic City
19.30,124,2393.2000,26.09,1,1996-10-01,Point Blank
10.30,176,1812.8000,3.85,0,2008-03-29,It’s Hard to Be a Saint in the City
23.66,76,1798.1600,0.00,0,1984-10-15,It’s Hard to Be a Saint in the City
44.81,34,1523.5400,85.96,1,1978-08-29,Growin’ Up
86.36,164,14163.0400,86.36,1,2006-06-05,Mrs. McGrath
6.38,112,714.5600,0.00,1,1992-07-25,Open All Night
97.50,76,7410.0000,100.00,1,1985-08-27,Badlands
52.61,124,6523.6400,0.00,0,1999-10-15,Balboa Park
86.99,124,10786.7600,87.76,1,1997-02-12,Dry Lightning
3.97,176,698.7200,0.00,0,2007-12-12,I Wanna Marry You
54.41,124,6746.8400,66.67,1,2000-05-27,The River
43.62,112,4885.4400,48.57,0,1993-05-01,The Big Muddy
51.18,88,4503.8400,27.03,1,1988-05-10,Tenth Avenue Freeze‐Out
69.52,139,9663.2800,77.78,1,2002-10-24,Badlands
8.30,112,929.6000,0.00,0,1992-08-06,Mansion on the Hill
56.55,151,8539.0500,17.14,1,2005-06-28,Bobby Jean
90.24,176,15882.2400,92.11,1,2008-06-14,Radio Nowhere
64.19,211,13544.0900,0.00,0,2011-11-03,Radio Nowhere
14.42,190,2739.8000,0.00,0,2009-04-07,Galveston Bay
90.10,76,6847.6000,96.67,1,1984-11-02,Hungry Heart
3.66,88,322.0800,0.00,0,1988-05-02,Wild Billy’s Circus Story
11.06,233,2576.9800,0.00,0,2014-05-18,My Beautiful Reward
19.72,88,1735.3600,0.00,0,1988-06-11,Night
24.07,222,5343.5400,33.33,1,2012-10-19,Darlington County
29.62,139,4117.1800,0.00,0,2003-08-13,Straight Time
38.15,222,8469.3000,26.98,0,2012-09-14,Glory Days
28.77,176,5063.5200,19.05,1,2008-08-23,Backstreets
13.59,233,3166.4700,0.00,0,2016-03-15,Across the Border
10.42,233,2427.8600,5.26,1,2014-05-23,Human Touch
43.37,34,1474.5800,43.37,1,1978-11-10,Candy’s Room
26.07,76,1981.3200,0.00,0,1986-10-13,I’m a Rocker
26.37,124,3269.8800,94.64,1,1996-04-19,Adam Raised a Cain
39.13,233,9117.2900,24.32,1,2016-04-20,Prove It All Night
90.91,151,13727.4100,90.91,1,2005-07-26,Reno
89.76,124,11130.2400,0.00,0,1996-02-20,Born to Run
1.46,124,181.0400,0.00,0,1996-01-08,Pony Boy
97.59,76,7416.8400,96.08,1,1985-09-10,Out in the Street
74.42,124,9228.0800,0.00,0,1995-12-09,My Beautiful Reward
41.46,233,9660.1800,0.00,0,2015-05-16,Tenth Avenue Freeze‐Out
79.21,139,11010.1900,0.00,0,2002-07-23,The Ghost of Tom Joad
31.67,124,3927.0800,0.00,0,1999-09-30,57 Channels (and Nothin’ On)
79.14,222,17569.0800,90.48,1,2013-07-24,Shackled and Drawn
0.87,211,183.5700,0.00,0,2010-11-04,Cautious Man
95.89,34,3260.2600,95.89,1,1978-09-25,Racing in the Street
72.87,88,6412.5600,36.36,0,1988-09-21,Bobby Jean
84.07,54,4539.7800,95.31,1,1981-07-08,You Can Look (but You Better Not Touch)
83.33,24,1999.9200,89.74,1,1975-10-19,She’s the One
25.53,222,5667.6600,0.00,0,2012-07-14,Girls in Their Summer Clothes
1.59,222,352.9800,0.00,0,2013-03-30,One Way Street
96.36,54,5203.4400,95.92,1,1981-01-20,Badlands
49.41,124,6126.8400,93.94,1,1999-11-21,Out in the Street
4.24,88,373.1200,0.00,0,1988-06-15,Blinded by the Light
6.40,164,1049.6000,0.00,0,2006-05-16,Paradise
93.37,112,10457.4400,96.97,1,1993-05-16,Born in the U.S.A.
15.64,164,2564.9600,0.00,0,2006-06-24,Human Touch
20.30,124,2517.2000,11.11,0,1995-12-15,Point Blank
19.39,233,4517.8700,14.29,0,2014-02-26,I’m on Fire
10.42,190,1979.8000,0.00,0,2009-05-18,Silver Palomino
0.59,190,112.1000,0.00,0,2009-11-22,Valentine’s Day
17.29,233,4028.5700,33.33,0,2016-02-21,Brilliant Disguise
33.98,124,4213.5200,95.24,1,1996-10-22,Johnny 99
44.83,112,5020.9600,1.96,0,1992-10-15,Racing in the Street
90.84,124,11264.1600,94.29,1,1997-05-09,Sinaloa Cowboys
41.16,112,4609.9200,0.00,0,1993-05-01,Ramrod
0.00,176,0.0000,0.00,0,2008-03-17,Eyes on the Prize
52.30,124,6485.2000,0.00,1,1999-08-12,Rosalita (Come Out Tonight)
89.47,176,15746.7200,93.18,1,2008-05-22,Long Walk Home
96.46,88,8488.4800,96.88,1,1988-05-02,Dancing in the Dark
33.76,124,4186.2400,0.00,0,1995-12-14,Working on the Highway
50.73,151,7660.2300,4.55,0,2005-05-30,The Ghost of Tom Joad
27.85,54,1503.9000,31.82,0,1981-04-16,Drive All Night
26.23,222,5823.0600,39.13,1,2012-07-07,Spirit in the Night
11.17,233,2602.6100,0.00,0,2014-04-19,My Beautiful Reward
3.12,124,386.8800,0.00,0,1999-08-26,Lost in the Flood
0.56,222,124.3200,0.00,0,2012-04-12,Valentine’s Day
22.12,176,3893.1200,4.55,0,2008-06-29,Brilliant Disguise
72.35,124,8971.4000,100.00,1,1999-10-15,Thunder Road
11.32,139,1573.4800,0.00,0,2003-04-18,Tunnel of Love
2.85,139,396.1500,0.00,0,2002-11-23,Meeting Across the River
0.00,124,0.0000,0.00,0,1996-11-19,Valentine’s Day
96.15,54,5192.1000,96.15,1,1981-01-24,Wreck on the Highway
86.67,124,10747.0800,86.96,1,1997-02-08,Dry Lightning
27.65,151,4175.1500,3.03,0,2005-06-25,Darlington County
97.82,76,7434.3200,100.00,1,1985-01-10,Out in the Street
42.45,164,6961.8000,0.00,0,2006-05-08,You’re Missing
27.08,190,5145.2000,0.00,0,2009-04-22,Atlantic City
53.69,124,6657.5600,90.91,1,1999-06-15,The River
53.60,112,6003.2000,0.00,0,1992-08-02,All That Heaven Will Allow
6.64,34,225.7600,0.00,0,1979-09-21,Wild Billy’s Circus Story
52.59,124,6521.1600,45.71,1,1997-05-25,The River
79.12,164,12975.6800,17.65,0,2006-05-17,Matamoros Banks
39.51,222,8771.2200,40.74,0,2013-05-28,My City of Ruins
16.24,233,3783.9200,0.00,0,2016-03-15,Long Time Comin’
10.90,233,2539.7000,0.00,0,2016-02-23,My Beautiful Reward
75.55,222,16772.1000,92.98,1,2012-11-15,Born to Run
39.09,190,7427.1000,1.61,0,2009-10-25,Gypsy Biker
41.18,76,3129.6800,41.18,1,1984-07-24,Open All Night
2.30,233,535.9000,2.70,0,2014-05-22,Wild Billy’s Circus Story
14.75,88,1298.0000,0.00,0,1988-03-29,Highway Patrolman
0.00,233,0.0000,0.00,0,2014-02-23,Life Itself
8.56,88,753.2800,0.00,0,1988-10-14,I Wanna Marry You
31.43,164,5154.5200,0.00,0,2006-06-16,Leah
14.46,124,1793.0400,0.00,0,1998-12-10,For You
74.61,222,16563.4200,18.18,1,2012-03-19,Born to Run
18.65,222,4140.3000,7.50,0,2012-06-19,Adam Raised a Cain
39.98,190,7596.2000,10.81,0,2009-06-07,Hungry Heart
79.26,124,9828.2400,0.00,0,1995-12-05,Badlands
18.43,124,2285.3200,9.68,0,2000-05-22,Downbound Train
28.17,124,3493.0800,0.00,0,1996-01-17,Gloria’s Eyes
79.14,139,11000.4600,78.72,1,2002-11-24,Born in the U.S.A.
73.40,76,5578.4000,0.00,0,1986-03-02,Jungleland
60.77,76,4618.5200,37.33,0,1985-01-08,Tenth Avenue Freeze‐Out
96.90,76,7364.4000,96.92,1,1984-11-15,Badlands
1.16,139,161.2400,2.17,0,2002-11-23,Mary Queen of Arkansas
2.46,190,467.4000,3.45,0,2009-11-17,Wild Billy’s Circus Story
